	Event_Type	Count	Sample_sentence	Trigger	Start	End
58	Justice:Sentence	51	شملت الاحكام ستة احكام غيابية قضت بسجن كل متهم لمدة 15 عاما فيما تراوحت سائر الاحكام وهي احكام وجاهية بين السجن لمدة ثلاثة اسابيع مع غرامة مقدارها مليون ليرة لبنانية (666 دولار) وبين دفع غرامة مقدارها 500 الف ليرة لبنانية (333 دولار).	احكام	3	4
59	Justice:Sentence	51	شملت الاحكام ستة احكام غيابية قضت بسجن كل متهم لمدة 15 عاما فيما تراوحت سائر الاحكام وهي احكام وجاهية بين السجن لمدة ثلاثة اسابيع مع غرامة مقدارها مليون ليرة لبنانية (666 دولار) وبين دفع غرامة مقدارها 500 الف ليرة لبنانية (333 دولار).	احكام	17	18
60	Justice:Sentence	51	شملت الاحكام ستة احكام غيابية قضت بسجن كل متهم لمدة 15 عاما فيما تراوحت سائر الاحكام وهي احكام وجاهية بين السجن لمدة ثلاثة اسابيع مع غرامة مقدارها مليون ليرة لبنانية (666 دولار) وبين دفع غرامة مقدارها 500 الف ليرة لبنانية (333 دولار).	السجن	20	21
61	Justice:Sentence	51	"وافادت مراسلة فرانس برس القضائية ان مجمل الاحكام التي صدرت حتى الان تضمنت ثلاثة احكام غيابية بالاعدام بتهمة ""التعامل مع العدو وقتل مقاومين"" وحكما واحدا بالمؤبد للتهم نفسها."	احكام	14	15
62	Justice:Sentence	51	"وافادت مراسلة فرانس برس القضائية ان مجمل الاحكام التي صدرت حتى الان تضمنت ثلاثة احكام غيابية بالاعدام بتهمة ""التعامل مع العدو وقتل مقاومين"" وحكما واحدا بالمؤبد للتهم نفسها."	حكما	25	26
63	Justice:Sentence	51	وفي حين لم تقل الاحكام الغيابية عن السجن لمدة 15 عاما فان الاحكام الوجاهية لم تتعد العشر سنوات.	الاحكام	4	5
64	Justice:Sentence	51	وفي حين لم تقل الاحكام الغيابية عن السجن لمدة 15 عاما فان الاحكام الوجاهية لم تتعد العشر سنوات.	الاحكام	12	13
65	Justice:Sentence	51	وتراوحت غالبية الاحكام السابقة بين السجن لعام واحد وعامين رافقتها عقوبة موازية بالمنع من الاقامة في الاقضية التي ينتمي اليها المحكومون.	الاحكام	2	3
66	Justice:Sentence	51	كما قضت العقوبات بدفع غرامات تراوحت بين مليون ليرة لبنانية (666 دولار) بالنسبة للرجال و 500 الف ليرة لبنانية (333 دولار) بالنسبة للنساء.	العقوبات	2	3
67	Justice:Sentence	51	"وراى ان ""هناك اخطاء واضحة"" في قرار القاضي ساندرز سولز و""ستقوم المحكمة العليا بالغائه""."	قرار	8	9
68	Justice:Sentence	51	عُلّقت امس جلسة المحكمة التي تنظر في استئناف الفلسطينيين جواد البطمة وسمر العلمي قرار الحكم الصادر  بادانتهما »بالتآمر للتسبب« بتفجيرين في السفارة الاسرائيلية و»بلفور هاوس« في لندن في تموز يوليو ٤٩٩١، بعدما ابلغ محاميهما مايكل مانسفيلد المحكمة بان شخصاً ما اتصل اول من امس بأحد اعضاء فريق الدفاع المحامية غاريث بيرس وزودها معلومات يمكن ان تلقي الضوء على عملية تفجير السفارة  وقال مانسفيلد ان الشخص الذي اتصل ببيرس ذكر ان المعلومات قُدمت اصلاً الى الشرطة، ويُفترض انه فعل ذلك قبل التفجيرين في ٤٩٩١ وتحتفظ بيرس باسم الشخص الذي نقل المعلومات الى مركز الشرطة وباسماء ضباط الشرطة الذين اُعطيت لهم وقال مانسفيلد ان فريق الدفاع يزمع تقديم هذه المعلومات في رسالة الى هيئة الادعاء العام للتحقق ما اذا كانت مسجلة  وطلب مانسفيلد اعطاء فريق الدفاع بعض الوقت لمتابعة هذه المعلومات الجديدة، كذلك المعلومات التي اُعطيت له اول من امس بأن جهاز الامن البريطاني »إم آي ٥« كان تلقى تحذيراً في شأن عملية التفجير ويريد مانسفيلد التشاور ايضاً مع جورج جوفي ويزيد صايغ اللذين مثلا كخبيرين ضمن شهود الدفاع خلال محاكمة البطمة والعلمي في كانون الاول ديسمبر ٦٩٩١ وكان الفلسطينيان حكما بالسجن ٠٢ عاماً بعد ادانتهما من قبل هيئة محلفين واعلن القاضي روز، الذي يرأس هيئة المحكمة المؤلفة من ثلاثة قضاة، انه في ضوء ما قاله مانسفيلد يجب تعليق الجلسة لكنه حذر من ان المحاكمة قد لا تُستأنف الاّ بعد اشهر عدة لان القضاة الثلاثة لديهم التزامات اخرى وكان النظر بطلب الاستـــئناف في المحـــكمة العلـــيا بدأ الثلثاء الماضي  وكانت الشرطة قالت خلال المحاكمة في ٦٩٩١ انه كان هناك »فراغ استخباراتي« في القضية، فيما اعلن القاضي في نهاية المحاكمة ان عدداً كبيراً من الاسئلة بقي من دون اجابة لكن فريق الدفاع يعتقد ان هناك كمية كبيرة من المعلومات الاستخباراتية التي يمكن ان تبيّن ان قرار ادانة العلمي والبطمة »لا يوثق به« وينبغي ان يُلغى من قبل محكمة الاستئناف لكن الدفاع يواجه، كما اظهرت جلسات المحكمة، عقبات كبيرة تحول دون حصوله على أي من هذه المعلومات واصر البطمة والعلمي دائماً على برأتهما من تنفيذ التفجيرين، لكنهما أقرّا بانهما اجريا تجارب على متفجرات بهدف مساعدة الفلسطينيين في الاراضي المحتلة وذكرا ان فلسطينياً يدعى رضا المغربي لا يزال مكان تواجده مجهولاً »لفّق« ضدهما تهمة التآمر لتنفيذ عمليتي التفجير  وكان الادعاء شكك في ما اذا كان المغربي موجوداً بالفعل، لكن الدفاع يأمل في ان تكون المعلومات الجديدة متطابقة مع اقوال البطمة والعلمي خلال المحاكمة في شأن وجود المغربي وانشطته في لندن ويجادل فريق الدفاع بأن الجهة التي نفذت عمليتي التفجير كانت جماعة منظمة وربما ذات صلة بالحكومة الايرانية او الاسرائيلية  واطلع القضاة مانسفيلد اول من امس على ملخص لبعض المعلومات التي كانت سرية سابقاً اظهر ان جهاز »إم آي ٥« و»الفرع الخاص« التابع لشرطة لندن حصلا قبل تفجير السفارة الاسرائيلية على ادلة من »احد العملاء« بان منظمة ارهابية كانت تسعى للحصول على معلومات عن موقع السفارة في لندن وترتيبات الحماية الخاصة بها لكن مثل هذه المعلومات لم تُوفر لتلك المنظمة الارهابية ولم تنفذ التفجيرين    وقالت بيرس اثر تعليق الجلسة امس »زودونا كمية صغيرة من المعلومات لا تقدم في الواقع اي مساعدة اطلاقاً نحن نستكشف حولنا مثل رجل اعمى يحمل عصا بيضاء وهو يبرز مدى اجحاف المسائل الاجرائية عندما تتم كلها وراء ابواب موصدة« ولفتت الى ان محكمة الاستئناف تجاهلت قرار المحكمة الاوروبية لحقوق الانسان عندما قررت تفحص الوثائق السرية في جلسة مغلقة وهي المرة الاولى التي تواجه فيها محكمة الاستئناف الميثاق الاوروبي لحقوق الانسان منذ تضمينه في القانون البريطاني الشهر الجاري	حكما	188	189
