	Unnamed: 0	Event_Type	Count	Sample_sentence	Trigger	Start	End	sentence_translation	trigger_translation
399	399	Justice:Trial-Hearing	18	本月２０日，智利最高法院第二刑事法庭在经过两天的听证会后宣 布，古斯曼应在未来２０个工作日中对皮诺切特进行正式询问。	听证	2	3	On the 20th of this month, the Second Criminal Court of the Supreme Court of Chile announced after a two-day hearing that Guzman should formally question Pinochet in the next 20 working days.	Hearing
400	400	Justice:Trial-Hearing	18	新华社南宁１１月３日电（记者程义峰　刘水玉）原广西壮族自治 区财政厅厅长佘国信受贿一案今日作出一审判决，南宁市中级人民 法院依法判处被告人佘国信无期徒刑，剥夺政治权利终身，并处没 收其个人全部所有财产。	一审	6	7	Xinhua News Agency, Nanning, November 3 (Reporter Cheng Yifeng, Liu Shuiyu) The former Guangxi Zhuang Autonomous Region Minister of Finance Xi Guoxin took a bribery decision today. The Nanning Intermediate People&#39;s Court sentenced the defendant Ji Guoxin to life imprisonment and deprived him of political rights for life. And confiscate all his personal property.	first instance
401	401	Justice:Trial-Hearing	18	新华社北京１１月１日电（记者李煦　牛爱民）北京市第一中级人 民法院今天在此间公开开庭审理了一起因怀疑他人与其夫有染，在 繁华地区当街持刀杀人案。	审理	6	7	Xinhua News Agency, Beijing, November 1 (Reporter: Li Yanniu Aimin) The Beijing No. 1 Intermediate People&#39;s Court opened a court hearing here today to try and kill a man on the street in a prosperous area because of suspicion that someone else is related to her husband.	Trial
402	402	Justice:Trial-Hearing	18	新华社成都１２月２１日电（记者任硌）在四川引起强烈反响的资 阳市“９·４”带黑社会性质的特大持枪杀人案日前经资阳地区中 级人民法院一审审理终结，余茂学、黄胜、廖忠福、李月刚等４名 被告被依法判处死刑，替余茂学通风报信的莫维刚被判处有期徒刑 两年。	审理	12	13	Xinhua News Agency, Chengdu, December 21st (Reporter Ren Ye) The 9.4-year-old gangster-like homicide in Ziyang City, which caused strong repercussions in Sichuan, was recently concluded by the first trial of the Intermediate People&#39;s Court in Ziyang, Yu Maoxue, Huang Sheng Four defendants, Liao Zhongfu and Li Yuegang were sentenced to death according to law, and Mo Weigang, who reported to Yu Maoxue, was sentenced to two years in prison.	Trial
403	403	Justice:Trial-Hearing	18	在东京连续举行4天的审判日军性虐待的二次大战被害妇女国际法 庭“公元2000年东京大审”，12 号在担任法庭庭长的美国 籍麦道娜宣布初步的审判结果，认为由于慰安妇制度是由日军和政 府大 规模的在各地实施将女性性奴隶化的活动，当时的日皇裕仁 不可能不知情，因此宣判裕仁有罪， 此外也要求日本政府对于受 害的女性道歉并且赔偿。	审判	0	1	The International Tribunal for the Victims of Military Sexual Abuse in Tokyo, held in Tokyo for four consecutive days, was held in Tokyo in 2000 AD. Madonna, the U.S. President serving on the 12th, announced the preliminary results of the trial. The women&#39;s system was a large-scale implementation of the slavery of female sex by the Japanese army and the government. At that time, the Japanese emperor Hirohito could not be unaware, so he convicted Hirohito, and also requested the Japanese government to apologize and compensate the victims.	Trial
404	404	Justice:Trial-Hearing	18	在东京连续举行4天的审判日军性虐待的二次大战被害妇女国际法 庭“公元2000年东京大审”，12 号在担任法庭庭长的美国 籍麦道娜宣布初步的审判结果，认为由于慰安妇制度是由日军和政 府大 规模的在各地实施将女性性奴隶化的活动，当时的日皇裕仁 不可能不知情，因此宣判裕仁有罪， 此外也要求日本政府对于受 害的女性道歉并且赔偿。	大审	3	4	The International Tribunal for the Victims of Military Sexual Abuse in Tokyo, held in Tokyo for four consecutive days, was held in Tokyo in 2000 AD. Madonna, the U.S. President serving on the 12th, announced the preliminary results of the trial. The women&#39;s system was a large-scale implementation of the slavery of female sex by the Japanese army and the government. At that time, the Japanese emperor Hirohito could not be unaware, so he convicted Hirohito, and also requested the Japanese government to apologize and compensate the victims.	Review
405	405	Justice:Trial-Hearing	18	在东京连续举行4天的审判日军性虐待的二次大战被害妇女国际法 庭“公元2000年东京大审”，12 号在担任法庭庭长的美国 籍麦道娜宣布初步的审判结果，认为由于慰安妇制度是由日军和政 府大 规模的在各地实施将女性性奴隶化的活动，当时的日皇裕仁 不可能不知情，因此宣判裕仁有罪， 此外也要求日本政府对于受 害的女性道歉并且赔偿。	审判	8	9	The International Tribunal for the Victims of Military Sexual Abuse in Tokyo, held in Tokyo for four consecutive days, was held in Tokyo in 2000 AD. Madonna, the U.S. President serving on the 12th, announced the preliminary results of the trial. The women&#39;s system was a large-scale implementation of the slavery of female sex by the Japanese army and the government. At that time, the Japanese emperor Hirohito could not be unaware, so he convicted Hirohito, and also requested the Japanese government to apologize and compensate the victims.	Trial
406	406	Justice:Trial-Hearing	18	据了解，这是我国新刑法颁布后，全国首例国有企业及法人代表因 逃避追缴欠税被审判的案件。	审判	5	6	It is understood that this is the first trial of a state-owned enterprise and legal representative in the country after evading tax recovery due to the promulgation of China&#39;s new criminal law.	Trial
407	407	Justice:Trial-Hearing	18	新华社雅加达１１月８日电（记者赵金川）印度尼西亚雅加达省高 等法院８日要求雅加达南区法院重新审理前总统苏哈托涉嫌贪污案 。	审理	5	6	Xinhua News Agency, Jakarta, November 8 (Reporter Zhao Jinchuan) The Indonesian High Court of Jakarta on the 8th requested that the Southern District Court of Jakarta rehear the case of former President Suharto in a suspected corruption case.	Trial
408	408	Justice:Trial-Hearing	18	安徽省合肥市中级人民法院昨天对原阜阳市市长肖作新受贿、巨额 财产来源不明，周纪美受贿、 贪污、非法倒卖土地使用权、巨额 财产来源不明一案，作出一审判决：肖作新、周纪美夫妇分别 被 判处无期徒刑和死刑，缓期二年执行，并处没收个人全部财产。	一审	14	15	The Intermediate People&#39;s Court of Hefei City, Anhui Province yesterday made a new bribery to the former Mayor of Fuyang City, Xiao, and the source of the huge amount of property was unknown. Sentenced to life imprisonment and death, suspended for two years, and confiscated all personal property.	first instance
409	409	Justice:Trial-Hearing	18	新华社圣地亚哥１２月１１日电（记者侯耀其）智利圣地亚哥上诉 法院第五庭１１日下午做出初审裁决，宣布接受前军政府领导人皮 诺切特辩护律师团提出的上诉，推翻古斯曼法官本月１日签发的关 于审判皮诺切特的决定。	初审	5	6	Xinhua News Agency, Santiago, December 11 (Reporter Hou Yaoqi) The Fifth Chamber of the Santiago Court of Appeal, Chile, issued a preliminary ruling on the afternoon of the 11th, announcing the acceptance of an appeal by the former military government leader Pinochet Defence Counsel and overturning Judge Guzman. A decision on the trial of Pinochet issued on the 1st of this month.	First trial
410	410	Justice:Trial-Hearing	18	新华社华盛顿１１月２４日电（记者刘江　胡晓明）美国联邦最高 法院２４日下午宣布，该院已决定受理共和党总统候选人布什对佛 罗里达州最高法院关于人工重新计票结果有效的判决提出的上诉， 并将于１２月１日就这一问题举行听证会。	听证会	11	12	Xinhua News Agency, Washington, November 24 (Reporter Liu Jianghu Xiaoming) The U.S. Supreme Court announced on the afternoon of the 24th that the U.S. Supreme Court has decided to accept the appeal of the Republican presidential candidate Bush against the Florida Supreme Court&#39;s verdict that the validity of the manual recount is valid A hearing on this issue will be held on December 1.	Hearings
411	411	Justice:Trial-Hearing	18	新华社南京１１月２４日电（邹煊　张凯）曾先后１４次组织偷渡 活动的“蛇头”翁金顺今天被江苏省连云港市中级人民法院一审判 处无期徒刑，另外２名“蛇头”崔顺军、林正清分别被判处有期徒 刑１２年，“蛇头”王月东被判处有期徒刑８年。	一审	10	11	Xinhua News Agency, Nanjing, November 24 (Zou Ye, Zhang Kai) Weng Jinshun, who had organized smuggling activities 14 times, was sentenced to life imprisonment by the first trial of the Intermediate People&#39;s Court of Lianyungang City, Jiangsu Province, and two other &quot;snake heads&quot; Cui Shunjun and Lin Zhengqing They were each sentenced to 12 years in prison, and &quot;Snake Head&quot; Wang Yuedong was sentenced to 8 years in prison.	first instance
412	412	Justice:Trial-Hearing	18	连云港市中级人民法院今天还一审分别判处“蛇头”陈守汉、史春 平有期徒刑４年，分别判处“蛇头”王月兵、万培成有期徒刑２年 、１年。	一审	0	1	The Lianyungang Intermediate People&#39;s Court also sentenced Chen Shouhan and Shi Chunping of the &quot;snake heads&quot; to four years in prison in the first instance and sentenced Wang Yuebing and Wan Peicheng of the &quot;snake heads&quot; to two years and one year respectively.	first instance
413	413	Justice:Acquit	1	“国家有他的法令，什么都可以重审，总是第一次大人都无罪，那 干脆每个人都可以杀一个人啊 ，那杀第二个人就可以关了。”	无罪	5	6	&quot;The country has his decree, and everything can be re-tried. It is always the first time that adults are not guilty. Then everyone can kill one person. Then killing the second person can be closed.	Innocence
414	414	Personnel:End-Position	7	对于唐飞请辞民进党今天内部是动作不断，不过到了下午随着内阁 阁员拟定而趋于正常，现任民 进党主席谢长庭呼吁党内要团结， 支持新阁魁张俊雄。	辞	0	1	Regarding Tang Fei&#39;s resignation, the DPP is constantly moving today, but in the afternoon it became normal with the cabinet cabinet drafting. The current DPP chairman Xie Changting called on the party to unite and support the new cabinet leader Zhang Junxiong.	Resign
415	415	Personnel:End-Position	7	苏哈托是１９９８年５月下台的。	下台	0	1	Suharto stepped down in May 1998.	Step down
416	416	Personnel:End-Position	7	王新平基于礼貌还写了一封文情并茂的信向总统说明不去原因，在 野的三党一派立委手拉着手彼 此加油打气，心中共同的目标就是 倒戈和罢免。	罢免	7	8	Wang Xinping wrote a polite letter based on politeness to explain to the president why the opposition ’s three-party and one-member legislators joined hands to cheer each other up. The common goal in his heart was to sacrifice and dismiss.	recall
417	417	Personnel:End-Position	7	在国民党掌握人数优势下，张院长已经被列为不受欢迎对象，周二 的总质询马上取消变成反案审 查，这个小小议程的改变，里头藏 有重大的政治企图，就是希望联手修改罢免总统的规定，根据 国 民党的版本，只要1/4立委联署接着请总统答辩，经过无记名投 票表决2/3立委同意就可以送交 中选会重新投票，因此修法要 闯得第一关。	罢免	13	14	Under the advantage of the Kuomintang&#39;s grasp of the number of people, President Zhang has been listed as an unpopular object. Tuesday ’s general inquiry was immediately cancelled and turned into a counter-case review. This small agenda change contains major political attempts, and it is hoped that they will jointly revise it. According to the Kuomintang ’s version, as long as 1/4 legislators sign the contract and then ask the president to reply, 2/3 legislators agree to the secret ballot and then they can be sent to the Central Elections to vote again. .	recall
418	418	Personnel:End-Position	7	再后来，铁路出大事故，撞死了好多日本人，丁部长的位置干不成 了，被迫辞职，因有桥牌基础，被降为政治局委员，中宣部部长（ 越降越大），现在还在任。	辞职	9	10	Later, there was a major railway accident that killed many Japanese. Minister Ding was unable to do his job. He was forced to resign. He was relegated to the Politburo because of the bridge foundation. Still in office.	resignation
419	419	Personnel:End-Position	7	据新华社消息，经中共中央批准、中央纪律检查委员会对中央候补 委员、国防科学技术工业委员 会副主任徐鹏航的违纪问题进行了 审查，徐鹏航同志做为党员、领导干部利用职务的影响帮助湖 北 康塞公司股票上市，支持参与亲属购买内部职工股，并从中获利１ １３万元，数额巨大，其行 为严重侵害了国家公职人员职务行为 的廉洁性，造成了恶劣的政治影响，已经构成严重违纪，中 央纪 委常委会议建议中央撤消徐鹏航同志第十五届中央委员会候补委员 职务，给予其留党察看二 年处分，监察部已经报经国务院批准撤 消徐鹏航同志国防科学技术工业委员会副主任职务。	撤消	34	35	According to Xinhua News Agency, with the approval of the Central Committee of the Communist Party of China, the Central Discipline Inspection Commission reviewed the disciplinary issues of Xu Penghang, an alternate member of the Central Committee and the Deputy Director of the National Defense Science, Technology and Industry Commission. Comrade Xu Penghang, as a party member and leading cadre, used the influence of his post to help Conce The company&#39;s stock is listed, supporting participating relatives to purchase internal employee shares and earning 11.3 million yuan from it. The amount is huge, and its behavior has seriously infringed on the integrity of the public office&#39;s job behavior, caused bad political influence, and has constituted a serious violation of discipline. The Standing Committee of the Central Commission for Discipline Inspection recommended that the Central Committee remove the position of alternate member of Comrade Xu Penghang&#39;s 15th Central Committee and give him a two-year punishment. The Ministry of Supervision has reported to the State Council for the removal of the position of Deputy Director of Comrade Xu Penghang&#39;s National Defense Science, Technology and Industry Committee.	Undo
420	420	Personnel:End-Position	7	据新华社消息，经中共中央批准、中央纪律检查委员会对中央候补 委员、国防科学技术工业委员 会副主任徐鹏航的违纪问题进行了 审查，徐鹏航同志做为党员、领导干部利用职务的影响帮助湖 北 康塞公司股票上市，支持参与亲属购买内部职工股，并从中获利１ １３万元，数额巨大，其行 为严重侵害了国家公职人员职务行为 的廉洁性，造成了恶劣的政治影响，已经构成严重违纪，中 央纪 委常委会议建议中央撤消徐鹏航同志第十五届中央委员会候补委员 职务，给予其留党察看二 年处分，监察部已经报经国务院批准撤 消徐鹏航同志国防科学技术工业委员会副主任职务。	"撤
消"	40	42	According to Xinhua News Agency, with the approval of the Central Committee of the Communist Party of China, the Central Discipline Inspection Commission reviewed the disciplinary issues of Xu Penghang, an alternate member of the Central Committee and the Deputy Director of the National Defense Science, Technology and Industry Commission. Comrade Xu Penghang, as a party member and leading cadre, used the influence of his post to help Conce The company&#39;s stock is listed, supporting participating relatives to purchase internal employee shares and earning 11.3 million yuan from it. The amount is huge, and its behavior has seriously infringed on the integrity of the public office&#39;s job behavior, caused bad political influence, and has constituted a serious violation of discipline. The Standing Committee of the Central Commission for Discipline Inspection recommended that the Central Committee remove the position of alternate member of Comrade Xu Penghang&#39;s 15th Central Committee and give him a two-year punishment. The Ministry of Supervision has reported to the State Council for the removal of the position of Deputy Director of Comrade Xu Penghang&#39;s National Defense Science, Technology and Industry Committee.	Undo
421	421	Justice:Sue	11	新华社圣地亚哥１２月２６日电（记者侯耀其）智利最高法院２６ 日作出决定，要求专门负责调查和处理皮诺切特诉讼案的古斯曼法 官在对皮氏进行正式询问之前，应先安排这位现年８５岁的前军政 府领导人作健康检查。	诉讼	7	8	Xinhua News Agency, Santiago, December 26 (Reporter Hou Yaoqi) The Supreme Court of Chile made a decision on the 26th, demanding that Judge Guzman, who is specifically responsible for investigating and handling the Pinochet case, should arrange for this before making a formal inquiry about Pi. A 85-year-old former military government leader conducted a health check.	litigation
422	422	Justice:Sue	11	对于智利最高法院新的决定，皮诺切特诉讼案的控方律师普遍表示 惊讶和不满。	诉讼	2	3	Prosecution lawyers in the Pinochet case generally expressed surprise and dissatisfaction with the new decision of the Chilean Supreme Court.	litigation
423	423	Justice:Sue	11	对于愈演愈烈的总统府绯闻案总统府上午首度表示立场，总统府秘 书长尤希昆说：“只要副总统 决定打官司，陈总统一定会支持” 。	打官司	7	8	Regarding the ever-increasing scandal in the presidential palace, the presidential palace expressed its position for the first time in the morning. The presidential secretary-general, Yu Xikun, said: &quot;As long as the vice president decides to bring a lawsuit, President Chen will definitely support it.&quot;	Lawsuit
424	424	Justice:Sue	11	而在野党今天最强烈抨击总统府要帮副总统吕秀莲打官司付钱这根 本就是违法的事情，不过副总 统吕秀莲的哥哥吕传升律师说，他 绝对会帮妹妹告到底，而且是绝对免费的。	告	7	8	The opposition party today strongly criticized the presidential palace for helping Vice President Lu Xiulian to pay a lawsuit. This is fundamentally illegal, but lawyer Lu Chuansheng, the elder brother of Vice President Lu Xiulian, said that he would definitely help his sister to the end, and it was absolutely free.	Report
425	425	Justice:Sue	11	“假如说诉讼可以让事情弄得清楚，那我觉得就是花这笔钱去进行 诉讼让事情早一点水落石出… …。”	诉讼	1	2	&quot;If the lawsuit can make things clear, then I think it is to spend the money to proceed with the lawsuit to make things clear sooner ...&quot;	litigation
426	426	Justice:Sue	11	“假如说诉讼可以让事情弄得清楚，那我觉得就是花这笔钱去进行 诉讼让事情早一点水落石出… …。”	诉讼	4	5	&quot;If the lawsuit can make things clear, then I think it is to spend the money to proceed with the lawsuit to make things clear sooner ...&quot;	litigation
427	427	Justice:Sue	11	这些男子在向法院提出的财产赔偿诉讼中说，从１９９２年开始， “法之华三法行”教团成员以看脚相的方式，恐吓他们已身患癌症 ，骗取了２０万至３０００万日元不等的“研修费”。	诉讼	0	1	In a property compensation lawsuit filed by the courts, these men said that since 1992, members of the &quot;Three Laws of Law&quot; sect have threatened them with cancer by looking at them, defrauding 200,000 to 30 million people. &quot;Training fees&quot; in yen.	litigation
428	428	Justice:Sue	11	俄罗斯石油公司尤科斯近日威胁说，如果印度石油天然气公司（ONGC） 计划收购已经被俄罗斯政府拍卖尤甘斯克的股份，就将对ONGC提 起诉讼。	诉讼	9	10	Rosneft Yukos recently threatened to sue ONGC if it plans to buy shares in Yugansk that have been auctioned by the Russian government.	litigation
429	429	Justice:Sue	11	据了解，通过这一机构取得良好的社会效果是山东省德州市临县和 江苏省彝黄县，当地政府官员 表示，由多个办事部门共同组成的 司法调整中心成立仅1年后，就快速有效地为农民调解各类纠纷  1500多起，结案率达到95%，同时找上级政府告状的案件下 降了65%。	告状	17	18	It is understood that the good social effect achieved through this institution is Linxian County, Dezhou City, Shandong Province, and Yihuang County, Jiangsu Province. Local government officials said that the Judicial Adjustment Center, which is composed of multiple administrative departments, was established only one year after it was established. Effectively mediate more than 1,500 disputes of various types for farmers, with a 95% settlement rate. At the same time, the number of cases filed with higher-level governments has dropped by 65%.	Complaint
430	430	Justice:Sue	11	原告宝洁公司认为，晨铉公司将“ｓａｆｅｇｕａｒｄ．ｃｏｍ． ｃｎ”注册商标注册在其域名中，明显是恶意注册和“搭便车”的 不正当竞争行为，容易误导网上公众误认为晨铉公司与宝洁公司及 其“ｓａｆｅｇｕａｒｄ”商标之间有关联，损害了其合法利益， 故诉至法院。	诉	28	29	The plaintiff, Procter &amp; Gamble, believes that the registration of the &quot;safegurd.com.cn&quot; trademark in Chenchen Company in its domain name is obviously a malicious registration and an unfair competition act of &quot;free-riding&quot;, which easily misleads the online public to misunderstand Chenchen Company and P &amp; G The company and its “safegard” trademark are related, which has harmed their legitimate interests, so they file a lawsuit in court.	Complain
431	431	Justice:Sue	11	在对一些企业提起诉讼的同时，华融还对资不抵债的北京鸿高玉苑 物业管理有限公司、北京十三陵明皇蜡像馆等两家企业，向北京市 中级人民法院提起了破产清算申请，涉及债权金额约１０亿元。	诉讼	0	1	While suing some companies, Huarong also filed bankruptcy and liquidation applications with Beijing Honggao Yuyuan Property Management Co., Ltd. and Beijing Ming Tombs Minghuang Wax Museum. The amount of debts involved is about 1 billion yuan.	litigation
432	432	Business:End-Org	3	新华社兰州１２月２７日电记者来信：兰州室内泳馆为何闭门谢客	闭门	2	3	Xinhua News Agency, Lanzhou, December 27. A letter from a reporter: Why is the Lanzhou Indoor Swimming Hall closed?	Behind closed doors
433	433	Business:End-Org	3	原本想靠冬季挣钱的兰州室内游泳馆，因重复投资和无序竞争，目 前大多数已闭门谢客，经历了盲目的一哄而上后陷入进退两难的境 地。	闭门	5	6	Lanzhou Indoor Swimming Pool, which originally wanted to make money in the winter, has mostly closed its doors to thank guests due to repeated investment and disorderly competition, and has experienced a blind dilemma.	Behind closed doors
434	434	Business:End-Org	3	黎巴嫩新议会１０月１７日宣誓就职，同一天胡斯领导的现政府集 体辞职，成为看守政府。	辞职	3	4	The new Lebanese parliament was sworn in on October 17. On the same day, the current government led by Huss resigned collectively to become a caretaker government.	resignation
435	435	Justice:Release-Parole	6	继海军前舰管室主任雷学明被释放之后呢，涉及拉瓦耶级军舰弊购 案的前海军少将王庭深以及其 他两名军官康士成，还有程志波也 在今天以羁押期限已满，开庭审理之后当庭释放。	释放	0	1	Following the release of Lei Xueming, the former director of the Naval Ship Management Office, the former Navy Major-General Wang Tingshen and two other officers, Kang Shicheng, and Cheng Zhibo, who have been involved in the purchase of the Lavaye-class warship, have expired today. He was released in court after the trial.	freed
436	436	Justice:Release-Parole	6	继海军前舰管室主任雷学明被释放之后呢，涉及拉瓦耶级军舰弊购 案的前海军少将王庭深以及其 他两名军官康士成，还有程志波也 在今天以羁押期限已满，开庭审理之后当庭释放。	释放	9	10	Following the release of Lei Xueming, the former director of the Naval Ship Management Office, the former Navy Major-General Wang Tingshen and two other officers, Kang Shicheng, and Cheng Zhibo, who have been involved in the purchase of the Lavaye-class warship, have expired today. He was released in court after the trial.	freed
437	437	Justice:Release-Parole	6	关押周正毅的上海提篮桥监狱内部人士也否定了这一传言，称其未 听说周正毅已经获得保外就医的批准，至少相关的文件在其职能内 并未看见。	保外就医	3	4	Insiders of Shanghai Tilanqiao Prison, who held Zhou Zhengyi, also denied the rumor, saying that he had not heard that Zhou Zhengyi had been approved for medical treatment outside the bail, at least the relevant documents were not seen in his function.	Seek medical treatment
438	438	Justice:Release-Parole	6	据悉，在释放这批战俘后，西撒人阵还有１４８１名摩洛哥战俘在 押。	释放	2	3	It is reported that after the release of these prisoners of war, FSA has 1,481 Moroccan prisoners of war in custody.	freed
439	439	Justice:Release-Parole	6	新华社墨西哥城１２月３０日电（记者胡加齐）墨西哥恰帕斯州政 府３０日释放了首批１６名萨帕塔民族解放军武装组织成员，墨政 府在和平解决恰帕斯州武装冲突问题上又迈出了一步。	释放	5	6	Xinhua News Agency, Mexico City, December 30 (Reporter Hu Gazi) The Mexican state of Chiapas released the first group of 16 members of the Zappata National Liberation Army on the 30th. Take a step.	freed
440	440	Justice:Release-Parole	6	本月初，萨帕塔武装组织提出一系列与政府恢复和平谈判的条件， 其中包括通过并履行有关保护土著人权利和文化的条约和法律，释 放被关押的萨帕塔组织成员，以及政府从恰帕斯州撤军等。	"释
放"	6	8	Earlier this month, Zapata armed groups proposed a series of conditions for resuming peace talks with the government, including the adoption and implementation of treaties and laws related to the protection of the rights and culture of indigenous peoples, the release of members of the Zapata organization in custody, and the government&#39;s refusal from Chakra Withdrawal of troops in Pas, etc.	freed
441	441	Conflict:Demonstrate	10	巴最高安全委员会在声明中还明确规定在校学生不准到冲突前沿， 并禁止在游行活动中蒙面，以免“外人”混入群众队伍制造事端。	游行	2	3	In its statement, the Pakistani Supreme Security Committee also clearly stipulated that school students are not allowed to reach the front of the conflict, and it is forbidden to mask their faces during the march to prevent &quot;foreigners&quot; from mixing into the masses and creating incidents.	procession
442	442	Conflict:Demonstrate	10	新华社哈瓦那１０月１６日电古巴共产党中央机关报《格拉玛报》 １６日发表长篇社论，重申古巴政府和人民反对美国封锁政策的决 心，并宣布８０万哈瓦那各界群众将于１８日举行大规模游行，抗 议美国国会最近通过有关古巴的议案。	游行	9	10	Xinhua News Agency, Havana, October 16th. The Cuban Communist Party&#39;s Central Organ newspaper, Grama, published a long editorial on the 16th, reaffirming the determination of the Cuban government and people against the U.S. blockade policy and announcing that 800,000 people from all walks of life in Havana will hold a large-scale meeting on the 18th. March in protest of the recent Congressional bill on Cuba.	procession
443	443	Conflict:Demonstrate	10	新华社耶路撒冷１０月６日电（记者戚德良　钟翠花）大约２万多 名巴勒斯坦人６日上午在东耶路撒冷圣殿山阿克萨清真寺祈祷完毕 后举行示威活动，抗议以色列军警在最近以巴流血冲突中枪杀巴勒 斯坦民众，并与以色列军队再次发生冲突。	示威	7	8	Xinhua News Agency, Jerusalem, October 6th (Reporter Qi Deliang, Zhong Cuihua) About 20,000 Palestinians held demonstrations in the morning after praying at the Al-Aqsa Mosque on the Temple Mount in East Jerusalem to protest Israeli military police ’s recent Israeli-Palestinian bloodshed. The Palestinian people were shot dead and clashes with the Israeli army again.	Demonstration
444	444	Conflict:Demonstrate	10	为防止巴民众６日利用礼拜活动开展大规模反以示威游行，以色列 总理巴拉克命令以军自６日凌晨起对巴实施为期４天的封锁，并派 重兵防范。	游行	0	1	In order to prevent the Palestinian people from using worship services to conduct large-scale anti-Israel demonstrations on the 6th, Israeli Prime Minister Barak ordered Israeli troops to impose a four-day blockade on Pakistan from the early morning of the 6th and send heavy soldiers to prevent it.	procession
445	445	Conflict:Demonstrate	10	而吴薇婉在面临突来的状况受到了惊吓一度昏倒，所幸经过支持者 的协助并无大碍，早上11点左 右吴薇婉不满警方凌晨拆除行动 ，便带领30位支持群众到议会前抗议。	抗议	8	9	In the face of the sudden situation, Wu Weiwan was frightened and fainted. Fortunately, with the support of supporters, it was not a big deal. At about 11 am, Wu Weiwan was dissatisfied with the police&#39;s demolition operation in the early morning, and led 30 supporters to protest in front of the parliament.	protest
446	446	Conflict:Demonstrate	10	事件发生后，为抗议犹太人针对阿拉伯人的暴力行为，由阿拉伯政 党和地方行政机构的阿拉伯领导人组成的以色列阿拉伯监督委员会 当晚决定，自９日起在拿萨勒举行总罢工。	总罢工	8	9	Following the incident, the Israeli Arab Supervision Committee, composed of Arab leaders of Arab political parties and local administrations, protested against Jewish violence against Arabs that night and decided to hold a general strike in Nazareth from 9th.	General strike
447	447	Conflict:Demonstrate	10	新华社柏林１０月２８日电（记者刘钢）德国杜塞尔多夫和卡塞尔 两地２８日举行大规模的反极右势力示威游行和集会，３万多人走 上街头，抗议右翼极端分子的嚣张气焰。	游行	5	6	Xinhua News Agency, Berlin, October 28 (Reporter Liu Gang): Large-scale anti-rightist demonstrations and rallies were held in Dusseldorf, Germany and Kassel on the 28th. More than 30,000 people took to the streets to protest against the right. The arrogance of extremists.	procession
448	448	Conflict:Demonstrate	10	新华社柏林１０月２８日电（记者刘钢）德国杜塞尔多夫和卡塞尔 两地２８日举行大规模的反极右势力示威游行和集会，３万多人走 上街头，抗议右翼极端分子的嚣张气焰。	集会	5	6	Xinhua News Agency, Berlin, October 28 (Reporter Liu Gang): Large-scale anti-rightist demonstrations and rallies were held in Dusseldorf, Germany and Kassel on the 28th. More than 30,000 people took to the streets to protest against the right. The arrogance of extremists.	assembly
449	449	Conflict:Demonstrate	10	６０００多名卡塞尔市民当天在“全城都行动起来”的口号下，参 加了反极右示威行动。	示威	7	8	More than 6,000 Kassel citizens took part in the anti-right-right demonstrations under the slogan &quot;Let&#39;s get the whole city moving&quot; that day.	Demonstration
450	450	Conflict:Demonstrate	10	近一个时期以来，德国极右势力经常制造事端，德国各地也不断爆 发大规模的反极右示威活动。	示威	5	6	Since the recent period, German far-right forces have often caused incidents, and large-scale anti-right-right demonstrations have continued to erupt throughout Germany.	Demonstration
451	451	Justice:Execute	4	新华社成都１２月２１日电（记者任硌）在四川引起强烈反响的资 阳市“９·４”带黑社会性质的特大持枪杀人案日前经资阳地区中 级人民法院一审审理终结，余茂学、黄胜、廖忠福、李月刚等４名 被告被依法判处死刑，替余茂学通风报信的莫维刚被判处有期徒刑 两年。	判处	21	22	Xinhua News Agency, Chengdu, December 21st (Reporter Ren Ye) The 9.4-year-old gangster-like homicide in Ziyang City, which caused strong repercussions in Sichuan, was recently concluded by the first trial of the Intermediate People&#39;s Court in Ziyang, Yu Maoxue, Huang Sheng Four defendants, Liao Zhongfu and Li Yuegang were sentenced to death according to law, and Mo Weigang, who reported to Yu Maoxue, was sentenced to two years in prison.	Sentence
452	452	Justice:Execute	4	安徽省合肥市中级人民法院昨天对原阜阳市市长肖作新受贿、巨额 财产来源不明，周纪美受贿、 贪污、非法倒卖土地使用权、巨额 财产来源不明一案，作出一审判决：肖作新、周纪美夫妇分别 被 判处无期徒刑和死刑，缓期二年执行，并处没收个人全部财产。	死刑	20	21	The Intermediate People&#39;s Court of Hefei City, Anhui Province yesterday made a new bribery to the former Mayor of Fuyang City, Xiao, and the source of the huge amount of property was unknown. Sentenced to life imprisonment and death, suspended for two years, and confiscated all personal property.	death penalty
453	453	Justice:Execute	4	新华社北京１１月１４日电（记者李煦　牛爱民）遵照北京市高级 人民法院院长下达的执行死刑的命令，北京市第一中级人民法院今 天将杀害公安民警袁时光的凶手王国清验明正身，押赴刑场执行枪 决。	"枪
决"	11	13	Xinhua News Agency, Beijing, November 14th (Reporter Li Yanniu Aimin) In accordance with an order issued by the President of the Beijing Higher People&#39;s Court to execute the death penalty, the Beijing No. 1 Intermediate People&#39;s Court will today clear the identity of the murderer Wang Yuanguang, who killed the police. He was executed at the execution ground.	Shooting
